id,data_id,text,rating
533451,42,Priced a bit high. Overall it fit good.,5
48577,42,It does exactly what it should.  The first one I purchased from the store where the refrig./freezer came from.  I had no problem with either.,5
655639,42,Perfect sonic ice but quits working if u don't open it ever so often n toss ice around. Then it all just melted away,5
512779,42,"Fast delivery, this is for my dishwasher!",5
671332,42,"EveryDrop water filter is great, have no issues with this product, works as described. I like ordering this filter  from Amazon because I am not able to find that many retail stores carry my model. My recent order which was to arrive in 1 day, some how got lost and after several days I had to reorder which did arrive the next day and when it did it appears the package was partially opened.  I hope this is an isolated incident and not a trend of poor delivery.",4
350476,42,"Everything worked how it was supposed to but the metal plates on the back were the wrong size as one was too far deep to connect the washer & dryer together. (and the description was a big vague). So look carefully at depth and make sure it's either close together or deep. Good customer service cause once I got the right brackets, everything fit into place.",4
615684,42,"Excellent quality humidor.  Great product, works very well so far,  Seller is highly responsive - asked a few questions, and received immediate and clear answers.",5
279415,42,"quick delivery and was easy to install, dryer works great again",4
284538,42,"This works for awhile, until it doesn't. It strips pretty easily, worth it to just buy the metal one instead",1
201179,42,"Perfectly replaced the old cover, easy to install.",5
332902,42,Fit perfectly. Oven fixed in a snap. Works great.,5
346285,42,"My dryer started making a terrrrrrible noise so after having a repair man quote me a $400 repair I decided to get the parts myself. With a lil YouTube was able to install the new pulley, belt, and rollers. All the parts are exactly as shown and worked perfect!",5
333839,42,Great ice maker. Easy to use. Very convienent,5
88242,42,Works well no issues. Would buy again,5
548718,42,"Fits perfect on my washing machine. Easy to handle, but it is not waterproof",3
5284,42,Great deal for my small humidifier.,5
203924,42,You push one button and your eyes starts making itself and the only time I hear noise is when the ice is being put in its basket other than that this is a perfect device,5
246940,42,"Installed easily, worked, still working.  Can’t say much about durability because I’ll expect it to work for years, it’s only been a couple months so far.",5
401914,42,"So I actually purchased this from another retailer (Amazon was out of stock at the time). Most portable washers in this price range are pretty sketchy, so I was skeptical of this one working that well.  Now, understanding that its capacity is going to be very limited, this thing works well, and efficiently.<br /><br />I was able to get everything to work with all of the equipment straight out of the box.  The feed hose is short, so you're going to have to move the thing close to your sink unless you fashion an extension yourself out of Home Depot parts.<br /><br />It did have some water in it, as others have noted.  I highly doubt they only test 2% of these.  That said, the water was not rancid or moldy, and there was absolutely no smell emanating from the washer.<br /><br />I've run about 20 loads in it so far and it has washed the clothes flawlessly.  It will be running a long while - about  2 hours.  You'll also want to be careful with the drain hose, as the force of the ejecting water can cause it to move around a little, just make sure it's secure wherever you place it, and pointing into your drain.<br /><br />If you're in an apartment without a hookup, I would very strongly suggest this unit.",5
196758,42,Love them. Very easy to install. Great price!!,4
401076,42,"I got a Keurig for my birthday along with a 30 pack of my fav Chock Full o' Nuts. About to run low, I checked to find out another pack is $35. Just a bit more than $1/cup, but no.<br />The simple math: $8.50 for my New York roast, I'll get about 130 cups outta each one... that's just a bit more than an 6¢ a cup of my heavenly roast!<br />Starbuckers tease me for not paying $6/cup. Who's the fool now?<br />These filters saved the Keurig from collecting dust on a back shelf.  After a few weeks of daily use, these are great and a tremendous buy",5
334288,42,"Its ironic that I carefully read all the reviews of the models I was interested in and ended up buying a new model that had no reviews, When I met with my installer I asked what size I should purchase? since my range was approx. 31&#34; he suggested a 36&#34;. I finally selected the model I wanted and my husband suggested I measure the size over my range.  For the size of the kitchen, it would be too big and dominate the area.  The selection of the 30&#34; models was not as great so I purchased the Cosmo even though I hesitated because I did not want to clean the glass & stainless steel.  I've learned to spray the cleaning cloth and not the unit.  Plus the glass in this model helps to not dominate the room. I made the perfect choice - the lights and 3 seed fan work great!",5
228748,42,"this is really working, no odor at all, after I removed the stinky fish from the freezer I could not get rid of the terrible odor from it,now- you can't believe it , no odor at all! I will highly recommend this product.",5
568431,42,I had my first chance to use this de-scaler and could not be happier. Very easy to use and leaves no after taste. This stuff worked great on my Keurig K-Elite. Works every bit as good as advertised. Highly recommend this stuff.,5
633402,42,The basket that came with my dishwasher held very little and my silverware wouldn't fit in some of the slots that it did have. This one is great. Since there are so many different sizes listed in the descriptions I wasn't positive it would fit but it does.,5
574968,42,"Great product, identical to factory heating element and thermostat replacement parts. Great value will buy another one if I ever need to....",5
216892,42,"I enjoy using our decaf coffee with our Keurig and was trying to make my own filters. These work great. They are a bit short for my k-cup, but they still do what they are supposed to. You get a lot 300, which should last me forever.",4
500729,42,One of the strings was frayed i installed it hoping it would last until i could get another one but it lasted maybe 2 uses.,1
183456,42,"Worked beautifully on my dryer for about a month, then the annoying thumping sound came back. When I opened up the dryer, the wheels have lost a lot of rubber and are now deformed, causing an annoying thump sound every time the drum rotates.",1
517241,42,Very sturdy ans produces excellent coffee. Keeps coffee warm as compared to glass or plastic presses.,5
328275,42,"Very happy with this Item, arrived as expected.",5
360480,42,"Much smaller Than I thought only can was a few items at a time, spin cycle broke after one week",1
624025,42,"Works very well no grounds in coffee, holds it shape, easy to install and remove",5
412638,42,Perfect fit and quality. Can't beat the price,5
310140,42,Very easy to install and does the job exactly as described.,5
596786,42,"On time, as described. Does what it's supposed to do.",5
308700,42,Fit perfectly and was decently easy to install. Just glad I saved the old parts as I was missing one of the small clips.,4
295177,42,"NewAir AI-100S 28-Pound Portable Ice Maker, :  First two ice makers delivered did not work. Third ice maker only worked for a few months. Ice maker number 4 was replaced by NewAir after they determined it could not be repaired which took several months and multiple phone calls.  New replacement ice maker number 5 . ..... worked for a few months and  stopped working.  Total of 5 ice makers in 1 1/2 years tells a lot about the product.",1
145256,42,Decent quality for a good price,5
363236,42,After this vent piece broke on our microwave I was afraid I would have to replace the whole unit. I was so happy to find this replacement part. It snapped in easily and looks great.,5
558608,42,The Mist filter is great. My ice and water taste great. The family thinks they are better than the kenmore filter and a lot less expensive.,5
569329,42,Worked great. Saved a lot of money!,5
589172,42,"This is flexible so you can shape it anyway you want.  The magnet to stick between the washer and the door is strong and hold this easily.  Perfect idea, and easy to use and clean.",5
527259,42,They were great for aftermarket filters.,5
296063,42,"i like the fact that I am able to still drink coffee thats not from a pot. I use it at the office, i like flavor coffee and the rest of the office doesnt so I make individual cups for me,  it works perfectly..  the filter is sturdy and excellent. it very durable.  cleaning is also very easy",5
76747,42,He this product installed by license installer. It quit working after 3 months but we could not get ahold of the seller so now it’s just a non-working hood vent. 😖,2
647031,42,"While it worked, it was great.  It would occasionally get confused on whether or not it had a full bucket of ice and you would have to restart it.  However, made ice quickly, two different sizes, and had a self cleaning function.  Only issue was it lasted a little over a year.  Bought in March of 21, died in October of 22.  RIP",1
428236,42,I use them for an audio stand. Worked for me on a suspendended wood floor on second level.,5
501150,42,"Simple and nothing fancy, but works great as expected.",5
150088,42,Bought as a gift for my husband and believe me it has been tested daily. No issues,5
294937,42,This saved me from buying a new washer,5
34935,42,These filters fit my refrige perfectly. Have bought these filters in the past and will buy them in the future. They last up to  7 to 8 months and we use a lot of water from the appliance.,5
600315,42,"Easy to use and the adjustable adapter worked well with my Dyson vacuum.  Only issue, and it's a small one, is that it can be difficult to direct the hose with the attached wire but still took less than 5 minutes to clean out my dryer vent.  No issues with the hose clogging or causing the vacuum to overheat which I've read with other products of this type.  Overall, very pleased with this purchase.",5
125750,42,"Love the egg holder, it served it’s purpose in transporting my deviled eggs to a thanksgiving family dinner and easy to clean. I would recommend this item.",5
82152,42,I bought it just to try how good it is for the price since the original is way to expensive and to my surprise works pretty well and the water taste good. I'll keep buying this and saving myself some money in the process.,5
210809,42,"Ordered it to replace set that was not working.  This one came in, easy to install, but it only works intermittently.  One day fine. Next day ice everwhere and the ice maker will not turn off.  Day after that it works fine.  a few days later ice overflows.  The Sears man said we needed yet another new circuit board set.  Contacted this seller today to send another set immediately since we are leaving town in less than a week.  Waiting on an answer to the problem.",1
362720,42,fixed our dishwasher but doesn't roll real well and the middle part on wheel rusted after a few months,4
462480,42,But Samsung only it will save you so much,1
535077,42,So far it seems to be a very high quality product.  I haven't noticed any funny tastes and it has definitely taken out the chlorine taste of our city water.  I would highly recommend over other filters!,5
112595,42,After installation and calibration it worked great!,5
571984,42,The heads on the unit are too large to fit into the springs on newer samsung models without modification.<br /><br />Works just fine on LG but do not purchase for Samsung even though the item is advertised for use on them.,2
130996,42,These are coffee filters and they do their job. Yes they are thin but do you want thick filters?,5
43194,42,"Product is okay, but doesn’t have the same quality coffee as original capsules.  I was also a little concerned with with weight of the capsule. The Nespresso vertuoline was made for capsules significantly less weight.  I noticed a bit of “shuddering” and also the crema wasn’t as dense as original capsules.  I do have a very expensive burr grinder and have used multiple grinder settings.  Still not the same.  In any case, my biggest concern is the weight and added pressure on the Nespresso machine... returning to original capsules.",3
551237,42,It does a great job of cleaning the dirtiest dishes. Very happy.,5
235334,42,"These didn't fit, but not worth returning.",2
406329,42,"Fast delivery, work fine. PITA to install",4
27450,42,Seems to be a good value for the money,5
87223,42,Work perfectly.  I like using these for my favorite tea,5
225747,42,It fits perfect and is easy to clean but it doesn’t provide much protection. Liquids just go under it easily .I expected more for the price .,3
218269,42,"I love this machine it only had one draw back and that was my faucets don't have threads so I couldn't have the water go in automatically.  Here is my solution.<br /><br />I went to the dollar store a bought one of those  hose things you attached to a faucet to wash your hair. I cut off the end of the hose that came with the machine that attached to the faucet , did the same thing to the hair washing hose below the hard stick portion. The stick will fit in the end of the hose that came with the washer that was previously cut. attached the two piece together with a pipe hose clamp.<br /><br />See Pet Faucet Sprayer, Dog Shower Head Spray Drains Strainer Pet Bath Hose Sink Washing Hairdresser Hair Wash Pet Push Saving Shower with Adjustable Stainless Steel Worm Gear Hose Clamps（2pc）here on amazon and it shows both of the pieces I mention . You can do better on this price with dollar store and hardware store trip.",5
200208,42,This pod did not work with the Keurig Duo coffee pot. the rim was to thick to shut the lid when inserted into the coffee pot.,2
46486,42,"I wasn't so sure about buying this product , but it is exactly like the name brand .  Had no problem installing it and it started right a way. Will order more as a back up",4
621262,42,"I purchased and installed in September, but it broke/snapped and I'm forced to buy another, in January",2
609099,42,Just the right size. I am very pleased with the way I can hang it on the wall.,5
88857,42,Same as original and replaced in minutes worked fine.,5
475329,42,"Great value, although there is no connection for the drum, belt switch.  Left unconnected.  Dryer still operating.",5
400815,42,works like new again! didn't need the pc board as recommended by another vendor even though mine is old. rev. 1.1,5
177342,42,"Works great drying my husband's work boots after a day in rain or snow. Much faster than previous dryers we've had. I like that it's low profile, folds down and comes in white.",5
270832,42,"Had to return it, says it fit my fridge but when I tried it had a different head and wouldn't work.",1
378196,42,"Each filter is individually wrapped, like that. It fits my Keurig coffee maker perfectly. Work great.",5
209936,42,This keeps food from falling between my counter and my stove. Love this!,5
273313,42,"It is a good pour over set.  Did not like the fact that it had larger pores at the tip.  And would of been nice if they offered a stand for it.  Other than that, good product, and would recommend .",4
507452,42,"So I LOVE LOVE LOVE my ice machine! It’s only loud if you don’t add water to it when it’s low and sometimes the light will turn on when it needs to be drained! But other than that, it makes the best ice around!!!",5
300111,42,We love this 2pk of filters! Wish we could subscribe and save- we use our Chemex almost daily.,5
553863,42,"I could not tell the difference between manufacture shelves and these replacements. These will replace the upper shelves not connected with the drawers in a whirlpool refrigerator. Although you should check the part number to make sure, I had trouble determining from the manufacture diagram which shelf this constituted.",5
271866,42,"Part was what it was supposed to be, new and came on time! We added it to the frig ourselves and it works great!",5
208205,42,Not good at all. I sent mine back.,1
495417,42,"Bought these 3 months ago, they completely fell apart, the sound quality is skipping and scratching now, meanwhile I even checked to see if it was a connection issue with my iPhone, so I paired it with my boyfriends iPhone and it did the exact same thing. Now I'm past their 30 day crap window return policy and can't return them?!?!",1
161204,42,"Quick delivery, looks like a good fit.  The only drawback was the upper hole had a notch on it so it didn't slide easily into place.  Normally it just slides in but in this case I had to totally remove the screw to position it properly.  Not a show stopper, it's working fine",4
417510,42,Great replacement to the original filter. Did not notice any difference in the water quality and life of the filter.  However the isignia brand from best buy was also as good as this and also cheaper.,4
616910,42,"Worked as advertised. Did the work myself, and saved about $500",4
631996,42,The part looked exactly the same as my original part. The original was so worn and cracked that clothes would get hung up in it causing them to burn marks in the fabric.  Also the squeaking the dryer was making was embarrassing. After installing this replacement part all that went away.,5
435651,42,The covers are in 3 pieces and I am not sure why others don't like that.  If I spill something I can just pull off the one affected by the spill and wash it.  GLORIOUS! The covers are thick and can withstand the heat of my largest gas burner.  Overall they have been going strong for several months now even when washed weekly in the dishwasher.  Will definitely purchase again when they ever need replacing.  I am thinking maybe twice a year.,5
354170,42,The item is an exact replacement part and works just as the original is intended.,5
125868,42,"OEM GE belt fits and functions perfectly, and Amazon had it for an excellent price as compared to other internet vendors. My old belt (also OEM GE) was in service for at least 14 years, so this should be good for the rest of the useful life of my old washing machine.",5
509390,42,Water tastes really good and water comes out faster than it did before! Thanks!,5
394626,42,"Exactly what I ordered, easy to install, seems to be working great.",5
420508,42,"Didn't even know these existed until I stumbled across them.  Great idea.  Works great at decreasing the grounds in the coffee.  I say decreases, because it does not totally eliminate the grounds leaking, but it definitely reduces the amount to an absolute minimal. Will continue to purchase.",5
134607,42,This supply line was exactly what was needed to finish the job right! The hose was actually 10 feet long,5
289837,42,"Works great on my 2013 Kenmore dryer.  Better than my old one. :-)  45 min to take dryer apart and 30  min to put it together and I have never done it before.  If i watched the you-tube before i did it, I could have done it in half that time.  Good day!",5
582250,42,I absolutely love this ice maker because it makes ice quickly and evenly. I also like how durable and sturdy this ice maker is. It's soo easy to use.,5
174531,42,The price is fair but these will not work in the LG model #LFXS26973S that they have listed as compatible. The neck of the filter is not close to the original and will not twist on without breaking the water filter assembly.,1
414225,42,These filters last for a long time (about 2 months) and they filter very well.  These actually make my humidifier work better than others I've used,5
482519,42,I love these! They are so convenient and easy to use. I bought em for my Keurig K15. I hand grind my coffee and fill the cup up. Works like a charm.  And very easy to clean. So happy I stumbled onto these and at such a great price!,5
3487,42,Easy to install and they are still working good,5
588258,42,"Great size for one or two, cooks great, easy to clean. I love this product!",5
410693,42,Perfect fit - better than the one from the factory - perfect fit,5
46676,42,"This product did not fit my Frigidaire model #reg433MD-3. I require a 6 inch ring, but this one doesn't fit due to design.",1
633546,42,"Most reviews are done early in the ownership lifetime of the appliance.  Here’s a longer run view of the design flaws that exist in LG dishwashers.<br /><br />I am replacing my high end LG dishwasher after less than two years of use.  The dishwasher failed due to a cracked fitting on the water intake which failed during the night and caused about $10K in damage to a kitchen hardwood floor, and to drywall and carpeting in a finished basement.  This was not the first problem with this dishwasher.<br /><br />While the LG dishwasher never cleaned as well as the GE dishwasher that it replaced, over time it has become apparent that it has a number of fundamental design flaws.  The drain path has several cavities where water and food can accumulate.  As a result, the dishwasher began to smell after about a year of service.  Food became trapped in the drain path and even though I used a pressure washer to try and clean out the sump and drain path, it was impossible to get it completely cleaned out and the smell persisted.<br /><br />A second, more disastrous problem occurred this past week.  The water intake valve failed completely and water out overnight.  By the time the leak was discovered in the morning it had destroyed a kitchen hardwood floor which also into a finished basement destroying carpet and drywall in the process.<br /><br />I wish that I had checked the reviews before buying this product.  LG is ranked across the internet as the least reliable dishwasher on the market.",1
14259,42,Compressor rattles and vibrates so hard the icemaker moves around on cabinet. There is condensation/water blowing out of the fan onto the counter. This is the 2nd one I've gotten in 2 weeks. I do not recommend.,1
245340,42,Only worked for 37 day. Now I'm stuck with a ice maker that does nothing :(,1
348261,42,Can't think of anything I dislike at the moment. It works!,5
161832,42,Worked fine at first. On the 4th week it started being louder . Now conveniently after the 30day warranty it just stopped. Its loud and doesnt produce ice.  Really sucks.,1
354136,42,It is cheap and arrived as they promised.,5
162011,42,I use the paper filters with the reusable K cups which really makes clean up easy.  The lid doesn't quite close tight down all the way but that has never caused an issue.,5
66226,42,Oh yes just what we needed for our travel trailer,5
622208,42,"It's an OEM filter at a competitive price, with Amazon shipping on top of it. Installation took maybe two minutes.<br /><br />I put a bowl underneath when changing expecting a few ounces of water to leak out, but only had a few drops...probably a towel would've been plenty and much easier to maneuver into the back upper corner of the fridge.",5
274366,42,It solved the problem of a broken dryer vent hose which caused lint to be all over the place and now the dryer works much better.,5
186701,42,Saving a fortune compared to Kcups and they are much better than the Kuerig brand reusable Kcup.<br />I would recommend these to anyone who is willing to add 20seconds to the brewing process and 30 seconds more to cleanup.,5
269697,42,Our washer machine overcilled got this next day! Thank god and what an easy install,5
629962,42,Use these on a regular basis when replacing camper roofs. Great quality and worth the buy.,5
364237,42,The fan worked thou I had to modify the freezer for it to fit. It was supposed to be the replacement fan for my freezer. Not the exact fit.,4
134815,42,It came overnight on a Sunday! Amazing. It included all the parts needed and then some. I followed instructions as well as watched YouTube and it was easy aside from wrestling the drum in and out. Works perfectly and saved me time (not having to wait for repairman) as well as money!,5
678471,42,"Nice egg holder. Fits on the shelf on the door, Making room in the fridge. And you can fit 3 dozen eggs in the holder",5
75053,42,"Why would anyone pack a bent piece of expensive goods and then send it to a customer. Such poor quality control, careless craftsmanship, and ignorance of customer empathy. I’m sure you don’t care about your customers. Many other sellers do.",1
678432,42,Works great since our old icemaker died.,5
698375,42,Worked great to fix our dryer!,5
406975,42,Just the cure for a frosting up refrigerator. Easy to replace. You'll need to come up with your own wire nuts and sealant for the wires after they are in the wire nuts.,5
137,42,"Good product, good suction, good looking! But it took two of us (Both handyman) 3 hours to install! The instruction is so limited, and it does not include the drill hole and duct opening cut sheet so we have to manually lift the hood itself many times to mark the drill and cut position! And the final attach screws holes are almost impossible to reach since they are behind the fan. Really bad design for DIYers, but if you can find professionals to install it for you, it’s good product.",3
155365,42,"Super easy installation and basically rebuilds the failure points of a dryer to like new, add a new drive belt and pulleys for another $30 and it will be a brand new machine",5
312829,42,Good quality replacement. Fit perfectly didnt have any problems installing it. Water and ice taste great.,5
409608,42,Cleaned better than a full sized old one that came with my apartment. Super easy to clean. You do have to clean the filter when it gets gross to keep it working good. I will admit I hate precleaning dishes and this thing cleans powerful enough that I don't have to!,5
492361,42,"New Kitchen, New Appliances, and a big ol' scratch.  Ordered this puppy because I thought it would be the spotlight of my kitchen.  Had it installed, pulled off the blue cellophane only to find a BIG scratch.  Can't afford to have it taken down.  If I could I wouldn't because then I would have no ventilation when I cook.  Looks like my $25K newly renovated space is stuck with a scratch.<br /><br />Note:  Take off the protective wrapping before installing..  this way you can catch problems before you spend money having it installed.",3
364493,42,Finally found a true to size filter for my french press.,4
106230,42,"My dryer has about a 25 foot run but has 4 right angle bends along it’s path.  Rule of thumb, adding 5 feet for every right angle bend, makes this equivalent to a 45 foot run!  After a few years my wife was complaining clothes weren’t drying and she had to run them through 3 times to get them dry.  Decided to clean the vent duct.  It was clogged and packed with lint.  How to clean out a vent duct like this is another story.  Anyway, decided I needed to add a vent fan and bought this one.  The dryer is in our mud room on the first floor with no space or good place to put this fan.  Also, wanted this fan far enough away from living space so the noise it makes isn’t annoying.  The dryer duct goes into our unfinished basement and then, through a crazy route out the back of the house.  Found a good spot along the duct run to mount the fan on the underside of the first floor joists and luckily it was close enough to an existing electrical outlet that only a short extension cord was needed to plug it in.  Now the question was how to turn it on and off without having to go down to the basement and plug or unplug the fan.  The fan comes with a current sensor that probably works great but wiring it in my situation means running new wire through the wall from the mud room to the basement and a little knowledge of how to do it.  The instructions that come with the current sensor are minimal but other posters have supplied helpful information on how to hook it up.  Anyway my simple solution was to use an Alexa compatible plug.  I named it “dryer vent”.  I plugged it into the outlet in the basement and plugged the fan into it.  Now when we use the dryer we just say “Alexa, turn on dryer vent” and when the dryer is done say “Alexa, turn off dryer vent”.  I also set up “routines” in the Alexa app for timing the fan to turn on and off with one command.  Example: “ Alexa turn on dryer vent for 30 minutes”.  I made a few different routines for different times ( 30 minutes, 40 minutes, one hour, etc.)  Granted, using the sensor is seamless but the way I did is much simpler especially if you aren’t comfortable messing with electrical wiring.<br />  As far as the fan itself goes,  mine came with a dent in one of the round openings where the vent tubing connects.  I was able to straighten it out using a pliers.  Not perfect but not a problem.  The length of the round openings where the vent duct connects could be a little longer to ensure a secure connection but it does work.  The fan does make a far amount of noise and I wouldn’t recommend placing it an area where noise would be annoying.  The fan itself does work very well and the drying ability of our dryer improved dramatically.",4
111989,42,Worked for about a month and burned out.,2
536119,42,It works better than my old dryer which I will not get fixed but this one really works.<br /><br />I am very happy with it came in today had no problems Love it.,5
286783,42,This product is effective - a little goes a long way.,5
17079,42,Filters work very well and are good for the environment.  A winning combination.,5
242394,42,"[[VIDEOID:8ace3dd8b9c4366c2126ddc956f7290e]] Received today. Ran two cleaning cycles and then upon making the first batch of ice, the motor began making an awful noise. Turned power off, waited a while, restarted and the noise is still there. Returning for a refund!",2
680413,42,They do what they are supposed to.  Helps keep my pipes clear...,5
193155,42,"Just arrived  this week Great little dryer for us. Still working on understanding controls but would definitely recommend ,",5
428264,42,Great upgrade replacement. Install took a little trial and error but not to hard.,4
342003,42,I love these pods for my coffee- makes the coffee taste much better and definitely no grounds!!,5
631588,42,Water filter was easy to install & worked with my Kenmore refrigerator. Water & ice are clear & taste great:),5
448419,42,"My other one broke, so happy to get these . Works great.",5
452016,42,Does the job - Leaves cash in my pocket.,4
28094,42,No more need to buy paper coffee filters. This works perfectly. We have always talked about buying one and typically just end up buying paper filters. No more worrying about the paper filter folding over and getting coffee grounds in your coffee.,5
139767,42,Filter for GE refrigerator. Simple installation. Package of three. Great price.,5
66072,42,just what was needed.  filters for the keurig system.  you need these for fresher tasting coffee,4
95782,42,"I still get water drips down the front of my refrigerator, but not as much as before. I also have to remove the pad multiple times a week and wipe underneath as it does not absorb water.",4
343594,42,Purchased for a range and this little thing was for a microwave,1
550064,42,I was not totally convinced this would repair a slow heating oven as mine was burning. After replacing the igniter it heated up to 450 in about 5 min. Although I had to replace the plastic connector on the end with the one on my old igniter it worked perfect. My wife is happy so that makes me happy!!! Nice item nice price other online parts store wanted 145$ for part alone.,5
355538,42,The Blequening has begun 10/10 would not recommend it doesn’t fit like it’s supposed to and so it pisses everywhere,1
192749,42,"Helps allow more clearance for my door, if not for this I would have had to return my new dryer. There is one reason this is 4 stars instead of 5, and that is due to air leaking. Since this is just folded and pinched aluminum, there are bad air leaks, making for a bad time. Buy this if you need it, but also buy a roll of tape to seal it up.",4
481571,42,"I brewed my first couple cups with the eKobrew today, and I realized just how awful the My K-Cup is in comparison.  The My K-Cup was always painfully slow to brew, which resulted in bitter cups of coffee.  The eKobrew has a much better brew time, and the result is a very flavorful cup of coffee -- for a fraction of the price (and less of an environmental impact) of normal K-Cups.  This product should be a no-brainer for Keurig owners who don't want to fork out the cash for one-use K-Cups.",5
599403,42,Smaller than my old ones but they still fit,3
357165,42,"Does not fit Essick model MA12010. Is 29&#34; long, should be 31, even stretching didn't work.  Also, clogged up a lot quicker than other brands.",1
587082,42,"My washer is decades old, we have hard water, and the assemblies were corroded and rusted together.  I had to beat the axle nut with a 5 pound sledgehammer on this wrench to free it.  I did this at full force for perhaps 45 blows to get the nut off; after 4-5 blows I figured I would just have to destroy parts and replace them.  In this process this wrench did not cause any undue damage to the nut, only a few dings on the contact surfaces of the engagement points - in fact I reused the nut temporarily while waiting for new parts.",5
403479,42,She loved it perfect size fits perfectly on the counter next to the coffee machine,5
555842,42,Arrived quickly and it was all that I expected.,5
315108,42,I have a Kenmore Elite HE3 Dryer and this set worked perfectly. It's back to being factory quiet. Highly recommend.,5
699650,42,"Very expensive.  Adds $100+/ year to the cost of the frig. Over 10 years that’s an extra $1,000.  Next time I’ll take that into consideration when buying a new frig.",4
552647,42,This product seems to work exactly like the LG model at a fraction of the cost. So far so good,5
369649,42,this came broken and we are trying to find the return code to return the broken one. we received the new one.  i can not scan code on my phone. what can i do to return it?,1
683205,42,"I purchased this to go along with the Broan PM390 Power Pack. I highly recommended the insert to make the unit look “finished”, easier to clean and protect the surrounding wood surface.  The price on Amazon, when combined with the Power Pack was the best I found.",5
135464,42,Little shorter than pictured so it only covers half of the handles on the frig but great quality and they look great.,4
412747,42,"Bought this for camping, had to test it out.. works great.. Did not have a spin cycle, but a cloth line works great... Does a great job.  Easy to use, easy to store.. I am happy with it... Hated going to the laundry mat while camping....  I wouldnt put jeans in there but tee, socks, and undies would be great...  save money.....",5
323144,42,"So far, so good. Price is worth it compared to purchases I have made in stores.",4
248961,42,"Perfect fit....""LQQKS"" as good or better than the Original!!",5
117606,42,"They item fit the refrigerator and it’s flavor is good, but it could use a better enhancer flavor",4
284884,42,Great value and quality but measurements matter... had to rerun these because they did not fit my gas stove. Quality and device were great but for me they had to be returned,3
46824,42,Good to clean the surface of the lint catcher but expected it to go farther into the tube.,3
470156,42,I bought it for a room I rent it's perfect,5
409354,42,"I don't know if we got a defective unit or what, but while I expected our bill to rise a little, I was NOT prepared for a $75 spike in March and a $100 spike in April! We thought it was turning on and off too often, so we lowered the temperature from 4 to a three. It is probably 2/3 full, but even if NOT full as some electric companies may suggest, there is no reason on God's green earth for our bill to go up $75 and $100!!!! This weekend, we are buying big bags of ice to keep in there with our food and will give it another month. We've missed the return window of course so we may have to dispose of a $255 product. Needless to say, NOT happy and do NOT recommend this freezer.",1
536106,42,The new version of these are awesome!  The simpleCups for 2.0 with the purple lids are VERY hard to close! These were far superior to those! I will be re-ordering these instead!,5
681586,42,THIS IS AN EXACT REPLACEMENT SO IT FITS PERFECTLY  PRICE WAS MORE THAN FAIR,5
499967,42,It works great. Hard to install because it's a dryer belt. The only real complaint I have is that it stinks real bad. I open the dryer door and it smells like a skunk just walked by. I've done about ten loads and it still smells the same.,3
86120,42,WERE much thinner than expected and than the compactor bags purchased from Home Depot.  Holes develop easily in these.  For the same price the ones I horn from Home Depot were way better.,3
139709,42,"The icemaker on my GE gbsc0hcxarww refrigerator stopped working some months ago.  I had tried quite a few things, including trying to reset it via the flap on the icemaker itself, letting it defrost, turning the water off and on--all to no avail.  Having to buy bags of ice was a drag.<br /><br />Finally bought this unit.  It was super easy to install.  Turned off the water, pulled out and unplugged the refrigerator, undid the cover, and was able to remove the valve and install the new one quickly.  Used a towel but hardly any water came out.  Didn't even need to cut the old tube to the icemaker.  This also was a great chance to clean all the dust from the back.<br /><br />Finished up at ~10p, and wasn't sure if it was working.  Checked at 12:30a and saw a single cube.  SUCCESS!  Verified next morning more cubes (thrown out in case it was stale), and have been getting plenty of ice since!",5
616561,42,Works great- much cheaper than name brand and works just as good<br />Water comes out clean and tastes great,5
164467,42,"Very well made, highly recommend! Comes with 4 screws to secure in each corner! Screen behind the vents is perfect to keep anything from crawling in when air is not coming out of it! Easy to install as long as you get the cut right, I bought the [[ASIN:B00005LEZR B00005LEZR]] to be sure the first time! And I'm glad I did, perfect cut and size and the intake hood slid right in with no gaps or issue's to speak of!! 1 cut, 1 fit! All around happy with this buy!! Thanks Amazon for another great online purchase!!!",5
303008,42,This is a great little ice machine! Makes ice quickly! I had a different super expensive machine that died right after the warranty ran out so I ordered this one. Very happy with this machine and the price!! I did buy the extended warranty just in case.,5
584149,42,Product arrived in a timely matter n it does its job thank you,5
679155,42,"Purchased to have on hand. Have purchased before, very satisfied.",4
484088,42,Exactly what I wanted delivered on time.,5
547927,42,This product is not the same size as the original piece. It does not fit in the nook made to hold the scoop. DISAPPOINTED!,2
561919,42,I ordered these for my new Kuerig 2.0 brewer.  They work great!  Delivery was very quick!,5
406125,42,These work so well I don’t know if I’ll go back to regular K cups.,5
9300,42,Went right in/perfect fit! Nothing beats OEM parts... Works like a champ. Machine is like new. Note: We were using powdered Oxy Clean and I found my failed pump was caked up internally with it.  Surely a direct cause of failure. Switched to liquid!,5
615502,42,The shredded to pieces in two months<br /><br />I want my money back,1
634792,42,I have been looking for an affordable ice maker that makes cubed ice. The quality and ease of this product is a 10. Thank you,5
540979,42,No regrets. Easy install can't tell the difference between the brand name and this one,5
502477,42,We are very happy with this product and the price was fantastic!,5
46270,42,The water runs through these so fast that little flavor is extracted form the grounds. I used the strong setting and made a 6 oz cup; this is still a very weak cup.,1
